Neighborhood,NumberofFloors,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SiteEnergyUse(kBtu),ratio_steam,ratio_electricity,ratio_gas,flag_datacenter,flag_laboratory,flag_office,flag_downtown,flag_greatduw,flag_lakeu,outlier
8,2,33589,22,33589.0,509836.1875,0.0,0.21894483509960735,0.7810547971352073,False,False,False,False,False,False,False
8,3,43500,11,43495.0,3220635.25,0.0,0.9986837224115956,0.001316199963966736,False,False,True,False,False,False,False
8,2,28492,11,28492.0,1896298.875,0.0,0.7192732211055074,0.2807268448123717,False,False,True,False,False,False,False
8,3,22325,11,18000.0,1401315.875,0.0,1.0000000892018726,0.0,False,False,True,False,False,False,False
8,3,22719,23,22719.0,1358519.0,0.0,1.0,0.0,False,False,False,False,False,False,False
1,2,22588,25,69000.0,7251589.0,0.0,0.9999998620991896,0.0,False,True,False,True,False,False,False
11,2,37327,8,48887.0,1967476.375,0.0,0.36826871682258444,0.6317310925779223,False,False,False,False,False,False,False
1,2,147545,16,147545.0,6787070.0,0.0,0.6090271648885307,0.39097268777248506,False,False,False,True,False,False,False
3,2,21462,7,25778.0,1114384.625,0.0,0.9999994391523483,0.0,False,False,False,False,False,False,False
9,2,47602,8,46066.0,2249592.5,0.0,0.34576751122703336,0.6542322665104903,False,False,False,False,False,False,False
9,2,28072,5,23835.0,1362523.0,0.0,0.14123504704140774,0.8587649529585922,False,False,False,False,False,False,False
1,2,31020,23,31020.0,4970047.0,0.0,0.24579264542166301,0.7542071533729963,False,False,False,True,False,False,False
1,5,48505,11,37993.0,4322873.0,0.0,0.44315412458335,0.55684587541665,False,False,True,True,False,False,False
1,3,64630,11,64630.0,1408291.375,0.0,0.9999997337198774,0.0,False,False,True,True,False,False,False
1,2,20920,22,20920.0,1042108.5,0.0,0.2735290998969877,0.7264713798995018,False,False,False,True,False,False,False
13,2,22128,22,22128.0,608359.6875,0.0,0.251998945936075,0.7480015677403017,False,False,False,False,False,False,False
9,1,48139,16,40000.0,859236.625,0.0,0.5451373770292904,0.4548618955808593,False,False,False,False,False,False,False
13,2,21364,22,15364.0,965651.125,0.0,0.16799027702680924,0.8320095935268548,False,False,False,False,False,False,False
1,2,28923,9,28800.0,439311.9063,0.0,0.3978221338728147,0.6021780794152813,False,False,False,True,False,False,False
1,3,21600,9,21600.0,323739.4063,0.0,0.7275790200891588,0.27241972488907973,False,False,False,True,False,False,False
5,1,25735,16,25691.0,1169394.875,0.0,0.8155457325738664,0.18445437431902548,False,False,False,False,False,False,False
5,2,25862,16,25562.0,4801472.0,0.0,0.45517770383748984,0.5448222961625102,False,False,False,False,False,False,False
5,2,49965,16,47465.0,3377209.75,0.0,0.9615026132149477,0.03849716470823288,False,False,False,False,False,False,False
1,2,20028,11,20028.0,511797.4063,0.29648938844182654,0.7035107946384292,0.0,False,False,True,True,False,False,False
1,7,23622,11,26195.0,552007.5,0.0,0.7605838688785931,0.23941522533661228,False,False,True,True,False,False,False
1,3,23563,11,20183.0,883197.6875,0.0,1.0000003538279192,0.0,False,False,True,True,False,False,False
1,3,28600,11,12000.0,1062722.625,0.0,0.6565861905875957,0.3434141622796447,False,False,True,True,False,False,False
1,2,26160,16,15549.0,2186018.5,0.0,0.9999997712736649,0.0,False,False,False,True,False,False,False
1,5,26840,11,29040.0,1989287.0,0.0,1.0,0.0,False,False,True,True,False,False,False
1,2,46800,16,36019.0,1245187.5,0.0,0.9999995984540481,0.0,False,False,False,True,False,False,False
1,3,37350,11,39000.0,2067352.5,0.0,0.9977108403138797,0.0022889178308972465,False,False,True,True,False,False,False
1,3,28800,11,21600.0,1345025.75,0.0,0.6869043213484947,0.31309586452155286,False,False,True,True,False,False,False
1,3,28584,11,26556.0,1696978.75,0.0,0.3793058693280632,0.6206942779925795,False,False,True,True,False,False,False
1,2,26270,16,26270.0,1560461.75,0.0,0.6819135425780222,0.31808597679500955,False,False,False,True,False,False,False
1,3,49800,11,49800.0,2385395.0,0.0,1.0,0.0,False,False,True,True,False,False,False
1,2,22616,7,12960.0,418348.5,0.0,0.9999988048242076,0.0,False,False,False,True,False,False,False
1,2,31890,19,31160.0,1858224.625,0.0,0.9999996636574547,0.0,False,False,False,True,False,False,False
1,2,30438,11,25920.0,1441900.5,0.31245034764881485,0.6875495223144732,0.0,False,False,True,True,False,False,False
1,3,22381,23,22381.0,3532966.5,0.0,0.3733531014234072,0.6266467570524656,False,False,False,True,False,False,False
1,4,49249,25,40584.0,33268410.0,0.0,0.32627796158578065,0.6737220384142194,False,True,False,True,False,False,True
1,1,23562,16,13940.0,439521.0938,0.0,0.6018345961806487,0.39816519040524834,False,False,False,True,False,False,False
1,4,26670,15,26670.0,1553208.375,0.0,0.9999785122199074,2.1246344361232278e-05,False,False,False,True,False,False,False
1,2,37740,34,38939.0,3095882.0,0.0,0.5489104558894686,0.45108954411053137,False,False,False,True,False,False,False
1,1,23752,11,14317.0,1067153.75,0.0,0.5351225163196962,0.4648777179483275,False,False,True,True,False,False,False
1,2,10925,5,8969.0,2547848.0,0.0,0.8908239424015876,0.10917605759841247,False,False,False,True,False,False,False
7,1,35805,8,35805.0,431471.6875,0.0,0.5715971804059565,0.42840354385941026,False,False,False,False,False,False,False
9,2,45991,22,45991.0,1145535.75,0.0,0.46181797469000857,0.5381822435484881,False,False,False,False,False,False,False
5,2,20384,11,25021.0,1791071.375,0.0,0.9827179556146945,0.01728239333845643,False,False,True,False,False,False,False
5,2,39265,16,31905.0,5238803.0,0.0,0.9561537244290347,0.04384608468766625,False,False,False,False,False,False,False
5,2,54284,16,52784.0,6778694.0,0.0,0.9477046758564408,0.05229517662251755,False,False,False,False,False,False,False
5,1,23409,16,21909.0,2545405.0,0.0,0.9091543388969535,0.09084566110304647,False,False,False,False,False,False,False
5,1,63153,16,59396.0,4644178.0,0.0,0.92867219990276,0.07132758477388249,False,False,False,False,False,False,False
1,3,33600,23,19200.0,4475650.0,0.0,0.6571816384212349,0.3428183615787651,False,False,False,True,False,False,False
1,4,32356,19,25876.0,1857154.75,0.4752596343950336,0.5247403319513357,0.0,False,False,False,True,False,False,False
1,5,32256,11,32569.0,3460275.5,0.0,0.5300439228032565,0.4699559326995784,False,False,True,True,False,False,False
9,2,23931,22,23931.0,496477.3125,0.0,0.3365209160489081,0.6634784545164891,False,False,False,False,False,False,False
9,2,21393,22,21393.0,845961.375,0.0,0.3148595288998862,0.6851400278174639,False,False,False,False,False,False,False
2,2,47560,20,23146.0,1132489.625,0.0,0.5150563741367609,0.48494395699210047,False,False,False,False,False,False,False
1,3,28800,9,28800.0,717056.375,0.0,0.8958096216632897,0.10418985536527724,False,False,False,True,False,False,False
1,2,21600,8,21600.0,1261536.75,0.0,0.48331846059974076,0.5166817375712598,False,False,False,True,False,False,False
1,3,22860,8,22860.0,931148.625,0.0,0.9999993287859926,0.0,False,False,False,True,False,False,False
5,1,26366,22,26386.0,888031.875,0.0,0.364628803442444,0.6353713373182691,False,False,False,False,False,False,False
2,2,21732,22,21732.0,860364.1875,0.0,0.5569257844080127,0.44307399766101957,False,False,False,False,False,False,False
8,1,21060,13,10495.0,350264.5938,0.0,0.7370941984145245,0.26290696128019553,False,False,False,False,False,False,False
5,1,38624,8,41408.0,1424157.25,0.0,0.5608959263452122,0.43910319594272335,False,False,False,False,False,False,False
5,3,32960,16,32960.0,813641.0,0.0,1.0,0.0,False,False,False,False,False,False,False
5,2,47992,22,37800.0,3040195.5,0.0,0.30722629515108485,0.6927738693120229,False,False,False,False,False,False,False
5,2,31386,22,30000.0,1128179.125,0.0,0.6297563784474385,0.37024351075455325,False,False,False,False,False,False,False
4,2,57619,11,55000.0,2641681.75,0.0,0.986367491087827,0.013632225002122227,False,False,True,False,False,True,False
6,1,55206,8,55206.0,2345752.5,0.0,0.5797056594845365,0.42029412736424665,False,False,False,False,True,False,False
8,2,38784,13,16826.0,1841154.25,0.0,0.8437174669096845,0.15628239730592916,False,False,False,False,False,False,False
6,2,41790,5,21790.0,2177075.0,0.0,0.818869354523845,0.18113064547615493,False,False,False,False,True,False,False
1,5,39960,11,37120.0,2178690.5,0.0,0.6538891136671316,0.3461106568372148,False,False,True,True,False,False,False
1,5,33300,13,24000.0,90558.70313,0.0,1.000003278205073,0.0,False,False,False,True,False,False,False
1,3,32360,5,39320.0,3042875.5,0.3829718797236364,0.31475523727474225,0.3022729651607501,False,False,False,True,False,False,False
1,5,41536,35,41536.0,2735166.0,0.0,1.0,0.0,False,False,False,True,False,False,False
13,2,33462,8,57896.0,3987215.5,0.0,0.14419586801867118,0.8558042573821254,False,False,False,False,False,False,False
13,3,49744,8,49744.0,2096835.5,0.0,0.22812900678188633,0.7718707547635473,False,False,False,False,False,False,False
13,2,37816,22,19407.0,1411305.5,0.0,0.48379461427734816,0.5162050314407476,False,False,False,False,False,False,False
13,2,23315,11,7758.0,1354000.625,0.0,0.5901245429631911,0.40987499544174877,False,False,True,False,False,False,False
13,2,20700,13,6900.0,4265815.0,0.0,0.19250975487685237,0.8074902451231476,False,False,False,False,False,False,False
13,1,28397,32,26241.0,3343550.0,0.0,0.5014807614661064,0.4985192385338936,False,False,False,False,False,False,False
13,2,25762,26,25762.0,1906384.875,0.0,1.0000000655691312,0.0,False,False,False,False,False,False,False
13,1,33334,4,50000.0,6118300.5,0.0,0.40611048770814706,0.5938894305698127,False,False,False,False,False,False,False
13,3,43387,11,45000.0,2686765.0,0.0,0.8756232867407459,0.12437671325925416,False,False,True,False,False,False,False
3,1,39350,26,19271.0,267135.0938,0.0,0.9999996488668013,0.0,False,False,False,False,False,False,False
3,1,22405,7,11000.0,3498214.75,0.0,0.3173272881546223,0.6826727833104014,False,False,False,False,False,False,False
3,1,32590,7,32590.0,1361794.25,0.0,0.46462378586192443,0.5353760305567453,False,False,False,False,False,False,False
6,1,37500,13,61419.0,1811506.375,0.0,0.9935918663272714,0.006407926662692534,False,False,False,False,True,False,False
11,2,39000,15,39000.0,2615247.75,0.0,0.8699649966241249,0.13003471659616186,False,False,False,False,False,False,False
13,1,22180,14,14000.0,5089083.0,0.0,0.5250291653722291,0.47497083462777084,False,False,False,False,False,False,False
6,1,51704,8,51704.0,1799402.75,0.0,0.6490181255975073,0.35098145759752786,False,False,False,False,True,False,False
6,1,25920,20,19277.0,1219744.75,0.0,0.9292772114821564,0.07072299347875857,False,False,False,False,True,False,False
6,1,25480,30,25480.0,741287.1875,0.0,0.9999997470615934,0.0,False,False,False,False,True,False,False
6,2,31000,13,31000.0,2301043.75,0.0,0.9633958502527386,0.036603823808217466,False,False,False,False,True,False,False
6,1,29740,11,17804.0,1467060.25,0.0,0.8583117155549679,0.1416881140362163,False,False,True,False,True,False,False
6,1,23236,20,20736.0,433871.0,0.0,0.5008262824664474,0.4991737175335526,False,False,False,False,True,False,False
2,3,38075,11,29035.0,1921801.25,0.0,0.9363153447839624,0.06368452512974482,False,False,True,False,False,False,False
2,2,39170,11,35500.0,2130673.75,0.0,0.5096204897629212,0.4903796275708564,False,False,True,False,False,False,False
2,1,36070,32,66597.0,1441665.375,0.0,0.99999973988416,0.0,False,False,False,False,False,False,False
2,2,20047,27,20047.0,117438.3984,0.0,0.9999966075831633,0.0,False,False,False,False,False,False,False
6,1,20000,16,20000.0,557863.6875,0.0,1.0000005601726856,0.0,False,False,False,False,True,False,False
6,2,32400,13,32700.0,248616.0,0.0,1.0,0.0,False,False,False,False,True,False,False
7,1,25159,26,25883.0,8905287.0,0.0,0.5478639823736169,0.4521359053335395,False,False,False,False,False,False,False
7,1,27247,32,14317.0,2332996.5,0.0,0.37904600371239305,0.6209537819709545,False,False,False,False,False,False,False
6,1,26680,20,33987.0,243518.2031,0.0,0.9999991659761059,0.0,False,False,False,False,True,False,False
12,1,31521,13,31521.0,1788148.0,0.0,0.40317971443079653,0.5968202855692034,False,False,False,False,False,False,False
6,1,24000,13,20400.0,1257033.5,0.0,0.34700188976666096,0.6529977124714655,False,False,False,False,True,False,False
6,1,21900,12,21900.0,1333637.625,0.0,0.08412105199866418,0.9158792291871639,False,False,False,False,True,False,False
6,1,39900,16,25000.0,145468.7969,0.0,0.33687636829558465,0.66312502788012,False,False,False,False,True,False,False
6,1,38005,13,21560.0,752093.625,0.0,0.8412622830036619,0.15873821560447346,False,False,False,False,True,False,False
6,1,35579,20,35579.0,1096646.25,0.0,0.37938122708211514,0.6206185449501149,False,False,False,False,True,False,False
6,1,49950,20,49950.0,238969.7031,0.0,1.0000012424169096,0.0,False,False,False,False,True,False,False
10,3,62078,8,62078.0,1955013.5,0.0,0.5891289241736694,0.41087082007362097,False,False,False,False,False,False,False
7,2,22612,22,22612.0,731321.8125,0.0,0.21457038107967005,0.7854298753054081,False,False,False,False,False,False,False
3,2,38787,10,38787.0,3204685.5,0.0,0.6944278931583145,0.3055719508201351,False,False,False,False,False,False,False
3,2,50368,12,50369.0,753275.1875,0.0,0.3288200701553043,0.6711796809316781,False,False,False,False,False,False,False
6,1,30545,13,23545.0,1577040.875,0.0,0.30549683755026324,0.6945032417121084,False,False,False,False,True,False,False
7,3,32691,8,33550.0,971990.3125,0.0,0.48609640849686964,0.5139032699978684,False,False,False,False,False,False,False
7,2,24227,22,26210.0,1086678.125,0.0,0.20189326991375667,0.7981066150567814,False,False,False,False,False,False,False
6,1,27000,20,27000.0,651293.3125,0.0,0.5237885810473449,0.4762109391381168,False,False,False,False,True,False,False
4,3,95501,8,95501.0,3009967.0,0.0,0.6978920366901032,0.30210796330989675,False,False,False,False,False,True,False
4,2,21183,11,13945.0,361542.0938,0.0,0.9999997405557981,0.0,False,False,True,False,False,True,False
4,3,25558,11,29392.0,755618.1875,0.0,0.9738900044673686,0.026109747391436365,False,False,True,False,False,True,False
4,5,82234,11,77796.0,4704936.5,0.0,0.9999998937286401,0.0,False,False,True,False,False,True,False
4,5,126842,11,101941.0,4489661.0,0.0,0.8021703643103566,0.19774945146192552,False,False,True,False,False,True,True
4,2,20500,11,20500.0,1326178.125,0.0,0.9669387360766488,0.033061169667536174,False,False,True,False,False,True,False
5,2,25521,22,25521.0,605186.3125,0.0,0.5971450320929061,0.40285445153718674,False,False,False,False,False,False,False
5,1,23190,8,23190.0,1705515.25,0.0,0.2851431554188683,0.7148566979978631,False,False,False,False,False,False,False
9,1,20678,11,23100.0,770333.0,0.0,0.23303817959246195,0.766961820407538,False,False,True,False,False,False,False
9,3,28820,8,33780.0,2595783.5,0.0,0.262254922261429,0.7377448851185008,False,False,False,False,False,False,False
2,2,27876,22,44816.0,1829981.375,0.0,0.3342006691188319,0.6657991259610497,False,False,False,False,False,False,False
7,1,48789,8,48789.0,1298307.625,0.0,0.6601994654387091,0.33980005316536593,False,False,False,False,False,False,False
2,1,33105,8,33105.0,1725336.25,0.0,0.27461719418461183,0.7253832405132623,False,False,False,False,False,False,False
6,1,22320,13,22320.0,439065.9063,0.0,1.0000002134075971,0.0,False,False,False,False,True,False,False
6,1,47105,31,45320.0,10234721.0,0.0,0.4136751749266052,0.5863248250733948,False,False,False,False,True,False,False
6,2,40029,11,31800.0,1471914.25,0.0,0.9999998301531492,0.0,False,False,True,False,True,False,False
6,2,28304,11,27185.0,1269367.5,0.0,0.9999996061030395,0.0,False,False,True,False,True,False,False
6,1,26400,32,20560.0,452612.5,0.0,0.9999988953022729,0.0,False,False,False,False,True,False,False
6,1,27680,13,25000.0,1778431.75,0.0,0.3612283687580364,0.6387717718152524,False,False,False,False,True,False,False
6,2,25872,11,23272.0,1787119.0,0.0,0.5957773377150598,0.4042226622849402,False,False,True,False,True,False,False
6,2,25872,11,24988.0,2399353.5,0.0,0.4107177204192713,0.5892820711912605,False,False,True,False,True,False,False
6,1,20500,13,21386.0,222600.0938,0.0,0.9999995786165298,0.0,False,False,False,False,True,False,False
4,2,21436,11,21436.0,534703.6875,0.0,1.0000005844358424,0.0,False,False,True,False,False,True,False
5,1,20233,11,7245.0,630250.125,0.0,0.5267226246087615,0.4732771770572834,False,False,True,False,False,False,False
4,4,27526,11,24335.0,1010967.688,0.0,0.840436356260676,0.15956395235452867,False,False,True,False,False,True,False
4,3,23307,11,26295.0,1126157.25,0.0,0.6104582641544953,0.38954151385164015,False,False,True,False,False,True,False
1,6,46580,12,46580.0,710275.375,0.0,0.999999472035758,0.0,False,False,False,True,False,False,False
1,2,25920,16,25920.0,478690.0938,0.0,0.9999998040485876,0.0,False,False,False,True,False,False,False
1,2,25920,16,38880.0,1011667.5,0.0,0.8574437747580109,0.1425557310084588,False,False,False,True,False,False,False
1,2,25920,11,23995.0,1793851.375,0.0,0.5895371348699388,0.4104626560826423,False,False,True,True,False,False,False
10,4,39760,11,39760.0,2478960.0,0.701754263884855,0.20662898957627393,0.09161664569012812,False,False,True,False,False,False,False
10,3,30971,7,30971.0,2823184.0,0.08181871847531014,0.4656345459594557,0.4525464865201843,False,False,False,False,False,False,False
10,3,22667,11,22667.0,3767135.0,0.43516926656464394,0.5235525140458199,0.04127831893468113,False,False,True,False,False,False,False
4,2,33840,13,18740.0,2227638.25,0.0,0.5587491595639462,0.4412507282095735,False,False,False,False,False,True,False
4,5,27730,11,15908.0,1291405.25,0.0,0.9999998064124332,0.0,False,False,True,False,False,True,False
4,3,27480,16,22218.0,1215156.25,0.0,0.9999997942651409,0.0,False,False,False,False,False,True,False
4,1,46958,11,40313.0,1818867.875,0.0,0.7898033825024261,0.21019668622164214,False,False,True,False,False,True,False
4,1,26532,20,26532.0,1934224.25,0.0,0.40563290425089027,0.5943669664983261,False,False,False,False,False,True,False
4,1,30730,7,30730.0,3050455.25,0.0,0.6287592647031948,0.371240653341825,False,False,False,False,False,True,False
4,2,35600,11,36839.0,2173143.75,0.0,0.9682300123956366,0.0317696424822334,False,False,True,False,False,True,False
7,3,62000,22,57200.0,1799664.125,0.0,0.15945475381413185,0.8405451767284632,False,False,False,False,False,False,False
7,2,23600,11,23600.0,776248.6875,0.0,1.0000004025771703,0.0,False,False,True,False,False,False,False
7,3,40067,11,40067.0,2303732.75,0.0,0.9999996744414038,0.0,False,False,True,False,False,False,False
7,3,19497,11,26419.0,1074989.0,0.0,1.0,0.0,False,False,True,False,False,False,False
7,3,25262,11,25262.0,1469556.25,0.0,0.7993392563231247,0.20066057355749398,False,False,True,False,False,False,False
4,3,53103,7,38723.0,4877959.0,0.0,0.9817380588889738,0.018261736107253054,False,False,False,False,False,True,False
7,3,34106,11,32739.0,1619177.125,0.0,0.9999999228002928,0.0,False,False,True,False,False,False,False
7,3,34545,11,34545.0,2313978.75,0.0,1.0000001080390215,0.0,False,False,True,False,False,False,False
7,3,70296,11,70296.0,2782066.5,0.0,0.9999998202774808,0.0,False,False,True,False,False,False,False
1,4,27838,11,27838.0,1217509.125,0.0,0.999999897331365,0.0,False,False,True,True,False,False,False
12,2,28368,20,35300.0,1856230.625,0.0,0.8006171108183284,0.19938255247782047,False,False,False,False,False,False,False
9,2,92080,7,92129.0,5155090.5,0.0,0.6167389301894894,0.3832609728190029,False,False,False,False,False,False,False
9,1,20236,32,20236.0,1965182.25,0.0,0.6042309816303297,0.39576889115500613,False,False,False,False,False,False,False
9,2,39815,11,27118.0,2050600.75,0.0,0.7260365041805432,0.27396361773494915,False,False,True,False,False,False,False
9,2,26994,27,16243.0,3076813.25,0.0,0.2865503780575568,0.713449540689543,False,False,False,False,False,False,False
9,1,48112,13,48112.0,1485945.875,0.0,1.0000000841215027,0.0,False,False,False,False,False,False,False
9,1,20909,33,19050.0,1208029.25,0.0,0.5615849119547395,0.43841488109662907,False,False,False,False,False,False,False
9,2,26275,11,26275.0,1772188.5,0.0,0.99999971786297,0.0,False,False,True,False,False,False,False
9,2,45000,32,45000.0,5912066.0,0.0,0.5029828828027292,0.49701694805166247,False,False,False,False,False,False,False
9,1,26115,16,26115.0,1689372.625,0.0,0.6797493832954704,0.32025083868042437,False,False,False,False,False,False,False
5,1,26033,22,30044.0,1149140.25,0.0,0.29615445112117517,0.7038453313248753,False,False,False,False,False,False,False
7,4,48660,8,49468.0,1881516.125,0.0,0.4371522460377532,0.5628476875264622,False,False,False,False,False,False,False
1,2,26400,16,14428.0,983595.875,0.0,0.7738574544143956,0.22614267267031798,False,False,False,True,False,False,False
1,3,38148,11,37853.0,1262255.75,0.0,0.999999405825642,0.0,False,False,True,True,False,False,False
4,2,28800,13,14400.0,456953.0,0.0,0.5455944046761921,0.4544055953238079,False,False,False,False,False,True,False
7,5,31945,22,31945.0,1806468.0,0.0,1.0,0.0,False,False,False,False,False,False,False
7,5,52908,11,52908.0,4480961.0,0.0,0.9999997768335854,0.0,False,False,True,False,False,False,False
1,4,34680,16,34680.0,1169948.875,0.0,0.6624135605925515,0.33758654624972395,False,False,False,True,False,False,False
1,3,40548,22,75058.0,5587347.0,0.0,0.18919659008112438,0.8108034099188757,False,False,False,True,False,False,False
1,3,57720,11,25000.0,24105.5,0.0,0.9999792578457198,0.0,False,False,True,True,False,False,False
1,1,36504,16,16200.0,2100982.75,0.0,0.9369391538317009,0.06306048919249813,False,False,False,True,False,False,False
1,6,35200,11,35200.0,2998208.25,0.0,0.999999916616866,0.0,False,False,True,True,False,False,False
1,5,35840,11,35840.0,1538750.625,0.0,0.4700176807401784,0.529982562964028,False,False,True,True,False,False,False
1,2,25920,36,23230.0,1333432.125,0.0,0.9999999062569458,0.0,False,False,False,True,False,False,False
1,4,30525,11,15609.0,2883139.0,0.2643066506679005,0.7356932842988146,0.0,False,False,True,True,False,False,False
10,3,20411,5,20411.0,2014475.875,0.0,0.3846871583905168,0.6153129036603627,False,False,False,False,False,False,False
10,2,20570,15,21571.0,2946756.25,0.0,0.5218578903497701,0.47814202481118007,False,False,False,False,False,False,False
10,3,73549,11,41632.0,2828950.5,0.0,0.3278887347092146,0.6721114420347758,False,False,True,False,False,False,False
10,5,34380,37,45780.0,10834087.0,0.5051990536904494,0.48970014732205863,0.005100752836856488,False,False,False,False,False,False,False
10,3,39115,15,50000.0,3735308.5,0.0,0.8026967518211682,0.1973031143210795,False,False,False,False,False,False,False
10,3,38038,2,35886.0,1107290.625,0.6159608052312373,0.3840391947687627,0.0,False,False,False,False,False,False,False
10,3,37796,22,53000.0,2465983.5,0.559418889055827,0.35841196828770344,0.08216924403589886,False,False,False,False,False,False,False
8,1,27744,11,18380.0,5355753.0,0.0,0.999999813284892,0.0,False,False,True,False,False,False,False
8,1,36444,13,36444.0,161311.0938,0.0,0.9999994185148845,0.0,False,False,False,False,False,False,False
8,1,27553,13,27553.0,966677.125,0.0,0.44233176615201275,0.5576681045390414,False,False,False,False,False,False,False
8,1,57310,20,57310.0,1253745.5,0.0,0.5482835232509309,0.45171607794404844,False,False,False,False,False,False,False
4,2,25920,11,10109.0,989079.5,0.0,0.7879295850333567,0.2120699094461062,False,False,True,False,False,True,False
4,3,40686,23,40686.0,2106073.5,0.0,0.39981130763005185,0.6001884549613297,False,False,False,False,False,True,False
4,2,45271,16,45271.0,2553763.5,0.0,0.44908348012648786,0.550916324084043,False,False,False,False,False,True,False
4,3,16200,11,28380.0,1372213.375,0.0,0.5861428074187077,0.4138569193001781,False,False,True,False,False,True,False
4,5,508160,11,329850.0,28053172.0,0.0,0.774431426150312,0.2255684312633167,False,False,True,False,False,True,True
4,3,26176,11,23730.0,966907.375,0.0,0.431822127740002,0.5681774844255376,False,False,True,False,False,True,False
4,1,37740,11,37481.0,7442314.5,0.0,0.9371005484920047,0.06289938432459419,False,False,True,False,False,True,False
7,1,26000,7,49847.0,5277482.5,0.3974981916093516,0.6025018557617198,0.0,False,False,False,False,False,False,False
7,3,23241,22,23241.0,739210.5,0.0,0.5457971714416935,0.45420215216098797,False,False,False,False,False,False,False
7,1,155795,7,155795.0,17673018.0,0.0,0.8373528505431274,0.1626470928734413,False,False,False,False,False,False,True
7,1,21018,7,21018.0,1761137.5,0.09981049179862447,0.9001892242939578,0.0,False,False,False,False,False,False,False
7,1,30533,17,28631.0,5903015.0,0.0,0.44569021084987925,0.5543096197451641,False,False,False,False,False,False,False
7,2,33971,32,50000.0,17686444.0,0.0,0.5090189412863321,0.49098105871366793,False,False,False,False,False,False,True
7,2,40600,7,33000.0,2485521.0,0.05548132564560911,0.6073229717230311,0.15068752185155546,False,False,False,False,False,False,False
4,4,38038,11,38038.0,2003807.75,0.0,0.9999996257125965,0.0,False,False,True,False,False,True,False
4,4,40000,11,41591.0,2524228.25,0.0,0.48311241267504235,0.5168874882847857,False,False,True,False,False,True,False
4,3,35404,11,35404.0,9190442.0,0.0,0.5991756435653476,0.4008242476259575,False,False,True,False,False,True,False
4,6,29910,11,120548.0,7429423.0,0.0,0.8987323780056675,0.10126748739437773,False,False,True,False,False,True,False
4,4,35780,11,22341.0,1912760.75,0.0,0.9999996078965966,0.0,False,False,True,False,False,True,False
7,4,17824,11,8061.0,564754.1875,0.0,0.9999996679971497,0.0,False,False,True,False,False,False,False
1,1,49680,7,49680.0,2844685.0,0.5018938828024896,0.4605448406414067,0.0,False,False,False,True,False,False,False
1,1,36314,7,36314.0,1832808.75,0.11165922249116281,0.6058629957981159,0.21364913278594944,False,False,False,True,False,False,False
1,2,25920,2,11888.0,1257774.625,0.0,0.9999995030906272,0.0,False,False,False,True,False,False,False
1,4,47686,11,25500.0,2071670.25,0.433318960872272,0.5666809184521523,0.0,False,False,True,True,False,False,False
1,3,49760,7,24019.0,44293.5,0.0,1.000011288338018,0.0,False,False,False,True,False,False,False
1,6,40715,11,20895.0,2827772.75,0.0,0.8070471716654034,0.19295291674339815,False,False,True,True,False,False,False
1,4,47265,21,36036.0,1717130.875,0.0,1.0000000727958491,0.0,False,False,False,True,False,False,False
1,4,36160,11,36160.0,1862176.875,0.0,1.0000000671257396,0.0,False,False,True,True,False,False,False
1,1,34617,38,6455.0,5136604.5,0.0,0.5462731265371901,0.4537267761222418,False,False,False,True,False,False,False
1,5,66900,11,68048.0,1634178.25,0.0,0.963738808786618,0.036261038231294535,False,False,True,True,False,False,False
1,2,22710,39,22710.0,287763.5,0.0,0.9999982624620565,0.0,False,False,False,True,False,False,False
4,3,36959,11,36959.0,3205182.5,0.0,0.9992454407822331,0.0007544032204094463,False,False,True,False,False,True,False
4,5,44860,11,57972.0,3600571.25,0.0,0.902967827674567,0.09703210289200637,False,False,True,False,False,True,False
10,2,45960,8,45960.0,4167253.75,0.0,0.20028489985761005,0.7997151601339372,False,False,False,False,False,False,False
4,2,21128,11,21128.0,436604.0938,0.0,0.9999997851600539,0.0,False,False,True,False,False,True,False
4,3,51552,11,54150.0,1539066.375,0.0,0.9999997563457911,0.0,False,False,True,False,False,True,False
4,1,27338,22,27338.0,581289.0,0.0,1.0,0.0,False,False,False,False,False,True,False
10,2,20110,21,65000.0,2045592.0,0.0,0.32724658680714436,0.6727534131928556,False,False,False,False,False,False,False
7,2,34416,25,20649.0,12015936.0,0.0,0.38909994194376535,0.6108999748334212,False,True,False,False,False,False,False
7,3,45864,11,45864.0,2590622.0,0.0,0.18541879131729755,0.8145812086827025,False,False,True,False,False,False,False
9,2,49252,8,61099.0,3485865.5,0.0,0.49879979591868934,0.5012000606449102,False,False,False,False,False,False,False
3,1,34005,8,50337.0,991918.0,0.0,0.9293459741631869,0.07065402583681313,False,False,False,False,False,False,False
13,1,41221,8,60814.0,2246747.5,0.0,0.7028920695360739,0.29710770792000435,False,False,False,False,False,False,False
4,3,33176,11,33176.0,1426279.5,0.0,0.6046788164591863,0.3953208329783889,False,False,True,False,False,True,False
4,3,21430,16,10751.0,1878742.875,0.0,0.505672709470688,0.49432735706316383,False,False,False,False,False,True,False
2,2,75605,8,75605.0,2274873.5,0.0,0.6683430968798925,0.33165668332766635,False,False,False,False,False,False,False
2,2,29525,8,29525.0,1297812.75,0.0,0.7433576222764031,0.2566425703553922,False,False,False,False,False,False,False
